img,check,assessor,time,date,img2
145_2_7,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_3_102,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_3_19,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_3_43,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_3_9,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_3_96,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_3_99,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_4_3,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_5_70,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_6_25,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_6_32,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_6_47,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_8_64,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_8_75,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_2_100,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_2_105,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_2_51,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_2_7,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_2_79,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_4_3,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_6_60,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_6_64,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_7_40,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_8_52,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_8_6,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_8_70,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_8_75,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_8_89,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_8_90,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_8_98,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_1_25,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_1_31,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_3_101,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_3_13,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_5_19,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_5_20,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_5_62,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_6_60,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_6_69,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_6_8,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_8_68,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_1_101,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_1_13,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_1_4,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_1_53,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_1_58,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_1_61,-2,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_1_8,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_4_Roquette,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_7_100,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_7_15,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_7_76,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_07_105,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_2_25,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_3_55,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_4_10,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_4_30,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_4_46,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_4_70,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_4_87,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_4_89,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_6_101,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_6_75,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_7_20,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_7_50,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_7_63,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_7_73,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_7_76,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_7_81,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_8_104,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
24_1_78,0,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
25_3_61,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
25_3_83,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
25_3_99,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
25_6_104,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
25_6_77,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
25_7_15,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
25_7_50,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
25_7_63,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
25_7_74,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
32_3_13,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
61_1_49,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
61_1_69,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
61_5_19,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
61_5_26,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
61_5_82,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
61_7_72,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
62_3_103,-2,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
64_8_38,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
65_1_89,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
65_4_68,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
65_5_54,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
65_6_84,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
65_8_75,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
66_1_2,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
66_1_5,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
66_1_73,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
66_1_89,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
66_1_9,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
66_2_94,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
66_3_100,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
66_3_103,0,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
66_3_14,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
66_3_27,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
66_3_42,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
66_3_57,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
66_3_97,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
66_4_48,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
66_7_60,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
67_1_89,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
67_3_5,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
67_4_2,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
67_4_44,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
67_5_93,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
67_7_60,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
68_1_24,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
68_4_101,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
68_7_74,-2,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
68_8_68,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
68_8_97,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
69_4_55,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
69_5_28,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
69_5_88,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
69_6_24,-2,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
69_7_Roquette,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
69_8_83,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
70_1_92,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
70_2_32,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
70_3_27,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
70_3_52,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
70_3_55,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
70_5_62,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
71_3_90,0,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
72_2_36,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
72_3_83,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
72_6_33,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
72_8_101,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
75_5_7,0,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
76_3_58,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
76_3_63,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
76_3_90,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
76_4_16,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
76_5_54,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
76_5_91,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
76_6_23,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
76_6_83,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
76_7_57,0,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
76_8_101,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
76_8_15,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
76_8_22,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
76_8_37,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
76_8_43,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
76_8_64,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
77_7_15,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
77_7_72,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
78_1_54,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
78_2_92,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
78_3_27,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
78_3_42,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
78_3_83,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
78_3_86,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
78_4_55,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
78_4_91,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
78_5_45,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
78_7_57,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
78_7_69,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
78_7_73,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
78_7_95,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
79_1_54,1,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
79_3_105,0,Alice,2019-06-04 20:41:40,2019-06-03 08:59:53,-
80_7_44,0,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
20_1_89,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
20_3_27,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
20_5_85,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
20_7_40,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
20_8_34,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
100_1_58,-2,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
100_2_103,-2,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
100_5_20,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
100_6_1,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
100_7_100,-2,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
100_7_77,-2,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
100_7_79,-2,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
100_7_85,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
100_8_37,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
100_8_59,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
41_6_4,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
41_6_64,-2,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
42_1_13,-2,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
42_1_4,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
42_3_55,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
42_7_23,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
42_8_62,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
43_1_39,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
43_3_75,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
43_4_44,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
43_5_93,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
43_6_48,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
43_8_59,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
10_3_16,1,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
10_3_33,1,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
10_3_42,0,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
10_4_11,0,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
10_4_8,0,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
10_5_30,0,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
10_5_54,0,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
10_5_93,0,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
81_2_46,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
81_2_91,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
81_3_105,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
81_3_21,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
81_3_76,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
81_4_2,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_1_14,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_1_2,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_1_25,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_1_49,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_1_71,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_1_95,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_5_67,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_5_82,-2,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_6_53,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_6_58,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_6_86,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_7_50,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_7_74,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_8_102,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_8_37,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_8_44,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
20_5_38,0,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
20_5_97,0,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
81_5_28,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
81_5_93,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
81_6_64,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
81_7_6,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
81_8_40,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
81_8_41,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
81_8_56,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
100_8_62,0,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_1_49,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_2_3,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_5_82,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_5_93,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_6_83,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_8_34,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_8_43,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_1_95,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_2_41,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_2_53,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_2_91,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_5_52,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_5_62,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_5_89,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_5_93,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_7_70,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
83_4_27,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
83_4_46,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
83_5_70,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
83_7_69,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
83_7_74,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
83_8_97,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
143_5_88,1,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_1_78,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_3_91,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_4_2,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_8_18,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_1_14,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_1_84,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_1_89,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_2_19,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_2_51,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_3_42,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_3_59,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_3_61,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_4_10,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_4_2,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_5_93,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_6_13,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_6_56,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_7_9,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_8_1,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_8_101,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_8_102,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_8_51,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_8_68,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_8_70,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_8_71,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_8_78,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_8_8,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
49_8_Roquette,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
3_1_50,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
3_4_2,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
3_6_47,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
3_8_20,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
3_8_41,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
107_2_79,1,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
107_3_102,1,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
107_3_35,1,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
107_3_43,1,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
107_3_61,1,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
107_3_66,1,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
107_3_74,1,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
107_3_99,1,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
107_6_101,1,Manon,2019-06-04 20:41:40,2019-06-03 08:59:53,-
84_03_21,0,Louise B,2019-06-04 20:41:40,2019-06-03 08:59:53,-
84_4_27,0,Louise B,2019-06-04 20:41:40,2019-06-03 08:59:53,-
84_5_96,1,Louise B,2019-06-04 20:41:40,2019-06-03 08:59:53,-
84_7_6,0,Louise B,2019-06-04 20:41:40,2019-06-03 08:59:53,-
84_8_78,0,Louise B,2019-06-04 20:41:40,2019-06-03 08:59:53,-
22_1_31,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
22_1_77,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
22_2_87,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
22_3_91,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
22_4_48,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
22_5_28,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
22_5_45,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
22_6_63,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
22_6_96,0,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
22_7_6,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
22_8_34,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_7_49,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
23_6_57,0,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
24_1_95,0,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
24_3_21,0,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
24_3_90,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
24_8_42,1,Eline,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_2_5,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_2_79,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_2_94,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_3_16,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_3_21,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_3_25,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_3_27,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_3_90,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_5_82,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_5_91,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_6_96,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_7_63,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
85_5_93,0,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
85_8_68,0,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
99_3_84,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
