img,zone_id,quete,groupe,check,week,question,points,difficulté,type,zone_name,longitude,latitude,date,Make,Aperture,Model,ApertureValue,label,inzone
163_6_57.JPG,6,163,57,1,4,"Trouvez cette plante : Des branches tortueuses dessinent mon houppier - Mon écorce est crevassée, mais ne vous méprenez pas - À me confondre, mes feuilles ne sont pas - Pétiolées et mes glands sont pédonculés",3,difficile,végétal,Lauzelle-Centre,4.61468055555556,50.67065,2019:04:25 13:06:47,Apple,1.8,iPhone 8,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>57</b>,1
163_6_9.jpg,6,163,9,1,4,"Trouvez cette plante : Des branches tortueuses dessinent mon houppier - Mon écorce est crevassée, mais ne vous méprenez pas - À me confondre, mes feuilles ne sont pas - Pétiolées et mes glands sont pédonculés",3,difficile,végétal,Lauzelle-Centre,4.61467472222222,50.6704375,2019:05:16 18:36:53,Nokia,2.4,Lumia 520,2.39999932487398,<p>Cette quête à été trouvée par le groupe <b>9</b>,1
163_8_50.jpg,8,163,50,1,4,"Trouvez cette plante : Des branches tortueuses dessinent mon houppier - Mon écorce est crevassée, mais ne vous méprenez pas - À me confondre, mes feuilles ne sont pas - Pétiolées et mes glands sont pédonculés",3,difficile,végétal,Biéreau-Baraque,4.6241861111111104,50.6680972222222,2019:05:16 12:32:53,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>50</b>,1
163_8_81.jpg,8,163,81,1,4,"Trouvez cette plante : Des branches tortueuses dessinent mon houppier - Mon écorce est crevassée, mais ne vous méprenez pas - À me confondre, mes feuilles ne sont pas - Pétiolées et mes glands sont pédonculés",3,difficile,végétal,Biéreau-Baraque,4.61444444444444,50.6652777777778,2019:05:17 13:53:48,samsung,1.7,SM-G930F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>81</b>,0
165_1_1.jpg,1,165,1,-1,4,Trouvez un diptère Muscidae,1,facile,animal,Bois de Lauzelle,4.61527777777778,50.6777777777778,2019:04:25 12:00:04,samsung,1.9,SM-A320FL,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>1</b>,0
165_1_6.jpg,1,165,6,-1,4,Trouvez un diptère Muscidae,1,facile,animal,Bois de Lauzelle,4.60416666666667,50.6783333333333,2019:05:10 13:36:31,samsung,1.7,SM-G950F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>6</b>,2
165_4_31.jpg,4,165,31,1,4,Trouvez un diptère Muscidae,1,facile,animal,Bruyères,4.61223608333333,50.663058333333304,2019:05:09 11:09:17,Apple,1.79999999993144,iPhone 7,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>31</b>,2
165_5_86.jpg,5,165,86,1,4,Trouvez un diptère Muscidae,1,facile,animal,Bois des Rêves,4.58361111111111,50.6586111111111,2019:05:15 13:18:03,samsung,2.4,SM-G965F,2.39495740923786,<p>Cette quête à été trouvée par le groupe <b>86</b>,1
165_5_93.jpg,5,165,93,1,4,Trouvez un diptère Muscidae,1,facile,animal,Bois des Rêves,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>93</b>,0
165_8_60.jpg,8,165,60,1,4,Trouvez un diptère Muscidae,1,facile,animal,Biéreau-Baraque,4.61864277777778,50.6703398055556,2019:05:06 13:59:00,OnePlus,1.7,ONEPLUS A5010,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>60</b>,1
166_1_26.jpg,1,166,26,1,4,Trouvez un diptère hématophage,1,facile,animal,Bois de Lauzelle,4.60711002333333,50.6735877988889,2019:05:10 12:57:14,HUAWEI,1.8,SNE-LX1,1.79626474576787,<p>Cette quête à été trouvée par le groupe <b>26</b>,2
166_3_62.jpg,3,166,62,0,4,Trouvez un diptère hématophage,1,facile,animal,Lac,4.60916666666667,50.6677777777778,2019:05:07 08:27:18,samsung,1.9,SM-G570F,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>62</b>,2
168_1_62.jpg,1,168,62,1,4,Trouvez un insecte aposématique,1,facile,animal,Bois de Lauzelle,4.60666666666667,50.6727777777778,2019:05:03 14:19:00,samsung,1.9,SM-G570F,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>62</b>,2
168_3_44.jpeg,3,168,44,1,4,Trouvez un insecte aposématique,1,facile,animal,Lac,NA,NA,2019:05:16 11:24:02,samsung,1.7,SM-G950F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>44</b>,0
168_4_Roquette.jpg,4,168,Roquette,1,4,Trouvez un insecte aposématique,1,facile,animal,Bruyères,4.60551388888889,50.6637472222222,2019:04:30 13:16:36,Apple,1.8,iPhone 8,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>Roquette</b>,2
168_7_63.jpg,7,168,63,1,4,Trouvez un insecte aposématique,1,facile,animal,Vieusart,4.64222222222222,50.6672222222222,2019:05:01 15:17:27,samsung,1.7,SM-G930F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>63</b>,0
168_8_103.jpg,8,168,103,1,4,Trouvez un insecte aposématique,1,facile,animal,Biéreau-Baraque,4.61903142916667,50.6694107055556,2019:05:16 15:47:57,HUAWEI,2.2,ANE-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>103</b>,1
168_8_60.jpg,8,168,60,1,4,Trouvez un insecte aposématique,1,facile,animal,Biéreau-Baraque,4.61816533333333,50.6645175277778,2019:05:07 13:55:57,OnePlus,1.7,ONEPLUS A5010,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>60</b>,1
169_1_65.JPG,1,169,65,1,4,Trouvez un animal triploblastique,1,facile,animal,Bois de Lauzelle,4.61189166666667,50.6777833333333,2019:05:17 19:04:29,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>65</b>,2
169_3_10.jpg,3,169,10,-1,4,Trouvez un animal triploblastique,1,facile,animal,Lac,4.60863888888889,50.6671111111111,2019:05:02 19:54:46,Apple,1.8,iPhone X,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>10</b>,2
169_3_41.jpg,3,169,41,1,4,Trouvez un animal triploblastique,1,facile,animal,Lac,4.60441697222222,50.6659959722222,2019:04:25 11:53:49,OnePlus,1.7,ONEPLUS A6000,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>41</b>,2
169_8_52.JPG,8,169,52,1,4,Trouvez un animal triploblastique,1,facile,animal,Biéreau-Baraque,4.614725,50.6652972222222,2019:04:25 16:22:15,Apple,2.2,iPhone 6s,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>52</b>,0
17_3_103.jpg,3,17,103,1,4,Trouvez une feuille pétiolée,1,facile,végétal,Lac,4.60777777777778,50.6661111111111,2019:05:02 18:20:50,samsung,1.7,SM-G955F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>103</b>,2
17_4_5.jpg,4,17,5,1,4,Trouvez une feuille pétiolée,1,facile,végétal,Bruyères,4.60996627777778,50.6650505,2019:04:26 15:58:27,motorola,2.2,Moto C Plus,NA,<p>Cette quête à été trouvée par le groupe <b>5</b>,2
17_6_45.jpeg,6,17,45,1,4,Trouvez une feuille pétiolée,1,facile,végétal,Lauzelle-Centre,NA,NA,2019:05:08 17:10:32,HUAWEI,2.2,WAS-LX1A,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>45</b>,0
17_6_6.jpg,6,17,6,-2,4,Trouvez une feuille pétiolée,1,facile,végétal,Lauzelle-Centre,4.61027777777778,50.6733333333333,2019:05:07 14:51:03,samsung,1.7,SM-G950F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>6</b>,2
17_6_83.jpg,6,17,83,1,4,Trouvez une feuille pétiolée,1,facile,végétal,Lauzelle-Centre,NA,NA,2019:04:26 14:04:43,Apple,1.8,iPhone 8,1.79999993941969,<p>Cette quête à été trouvée par le groupe <b>83</b>,0
17_8_23.jpg,8,17,23,1,4,Trouvez une feuille pétiolée,1,facile,végétal,Biéreau-Baraque,4.62263727166667,50.6711349486111,2019:05:16 14:58:41,HUAWEI,2.2,PRA-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>23</b>,1
17_8_43.JPG,8,17,43,1,4,Trouvez une feuille pétiolée,1,facile,végétal,Biéreau-Baraque,4.62248888888889,50.6667277777778,2019:04:25 11:18:28,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>43</b>,1
17_8_70.jpg,8,17,70,1,4,Trouvez une feuille pétiolée,1,facile,végétal,Biéreau-Baraque,NA,NA,2019:05:17 11:24:09,Apple,2.2,iPhone 6s,2.20000012161278,<p>Cette quête à été trouvée par le groupe <b>70</b>,0
17_8_82.jpg,8,17,82,1,4,Trouvez une feuille pétiolée,1,facile,végétal,Biéreau-Baraque,4.62205727777778,50.6710311944444,2019:05:17 18:01:33,samsung,1.7,SM-N950U,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>82</b>,1
170_1_62.jpg,1,170,62,1,4,Trouvez un lépidoptère diurne adulte,1,facile,animal,Bois de Lauzelle,4.60138888888889,50.6691666666667,2019:05:15 09:54:03,samsung,1.9,SM-G570F,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>62</b>,2
170_1_80.jpg,1,170,80,1,4,Trouvez un lépidoptère diurne adulte,1,facile,animal,Bois de Lauzelle,4.60444444444444,50.6783333333333,2019:05:10 13:46:23,SAMSUNG,2.4,SM-G800F,2.39495740923786,<p>Cette quête à été trouvée par le groupe <b>80</b>,2
170_5_105.jpg,5,170,105,1,4,Trouvez un lépidoptère diurne adulte,1,facile,animal,Bois des Rêves,4.61166666666667,50.6686111111111,2019:05:15 13:22:44,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>105</b>,2
170_5_23.jpg,5,170,23,1,4,Trouvez un lépidoptère diurne adulte,1,facile,animal,Bois des Rêves,4.58354444444444,50.6587666666667,2019:05:15 13:16:27,Apple,2.2,iPhone SE,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>23</b>,1
170_5_27.jpeg,5,170,27,1,4,Trouvez un lépidoptère diurne adulte,1,facile,animal,Bois des Rêves,4.595825,50.6712388888889,2019:05:15 09:53:34,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>27</b>,1
170_5_86.jpg,5,170,86,1,4,Trouvez un lépidoptère diurne adulte,1,facile,animal,Bois des Rêves,4.59194444444444,50.6605555555556,2019:05:15 11:35:04,samsung,2.4,SM-G965F,2.39495740923786,<p>Cette quête à été trouvée par le groupe <b>86</b>,1
170_7_18.jpg,7,170,18,1,4,Trouvez un lépidoptère diurne adulte,1,facile,animal,Vieusart,4.64625555555556,50.6818611111111,2019:04:30 16:46:16,Apple,1.8,iPhone 7,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>18</b>,0
170_7_19.JPG,7,170,19,1,4,Trouvez un lépidoptère diurne adulte,1,facile,animal,Vieusart,NA,NA,2019:05:16 16:54:54,Apple,2.4,iPod touch,2.40000000027649,<p>Cette quête à été trouvée par le groupe <b>19</b>,0
170_7_33.JPG,7,170,33,1,4,Trouvez un lépidoptère diurne adulte,1,facile,animal,Vieusart,4.63882222222222,50.6730611111111,2019:04:26 11:44:56,Apple,2.2,iPhone 5s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>33</b>,0
170_7_8.jpeg,7,170,8,-1,4,Trouvez un lépidoptère diurne adulte,1,facile,animal,Vieusart,NA,NA,2019:05:16 16:54:13,Apple,2.2,iPhone 5s,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>8</b>,0
170_7_9.JPG,7,170,9,1,4,Trouvez un lépidoptère diurne adulte,1,facile,animal,Vieusart,4.63672222222222,50.6716527777778,2019:05:02 12:07:06,Apple,2.2,iPhone 6,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>9</b>,1
170_8_56.jpg,8,170,56,1,4,Trouvez un lépidoptère diurne adulte,1,facile,animal,Biéreau-Baraque,4.61653569444444,50.6657485555556,2019:05:15 10:18:58,Xiaomi,1.9,Redmi Note 5,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>56</b>,1
171_7_54.JPG,7,171,54,1,4,Trouvez un lépidoptère nocturne,1,facile,animal,Vieusart,4.63348055555556,50.6739833333333,2019:05:10 11:32:38,Apple,2.2,iPhone 6,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>54</b>,0
172_2_60.jpg,2,172,60,1,4,Trouvez un annélide oligochète terrestre,1,facile,animal,Hocaille,4.60454069444444,50.6698987777778,2019:05:10 14:06:21,OnePlus,1.7,ONEPLUS A5010,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>60</b>,2
172_2_63.JPG,2,172,63,1,4,Trouvez un annélide oligochète terrestre,1,facile,animal,Hocaille,4.60658055555556,50.6682333333333,2019:05:10 13:50:17,Apple,2.4,iPod touch,2.40000000027649,<p>Cette quête à été trouvée par le groupe <b>63</b>,2
173_1_63.jpg,1,173,63,1,4,Trouvez un arthropode chélicérate terrestre,1,facile,animal,Bois de Lauzelle,4.60416666666667,50.6736111111111,2019:04:25 16:40:54,samsung,1.7,SM-G930F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>63</b>,2
173_1_7.jpeg,1,173,7,-1,4,Trouvez un arthropode chélicérate terrestre,1,facile,animal,Bois de Lauzelle,4.60416666666667,50.6739416666667,2019:05:15 10:45:59,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>7</b>,2
173_4_51.JPG,4,173,51,1,4,Trouvez un arthropode chélicérate terrestre,1,facile,animal,Bruyères,4.610825,50.6637305555556,2019:05:09 10:33:14,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>51</b>,2
173_7_67.jpg,7,173,67,1,4,Trouvez un arthropode chélicérate terrestre,1,facile,animal,Vieusart,4.64055555555556,50.6672222222222,2019:05:01 15:16:10,samsung,1.9,SM-A520F,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>67</b>,0
175_1_59.jpg,1,175,59,1,4,Trouvez une exuvie d’arachnide,1,facile,animal,Bois de Lauzelle,4.60958333333333,50.6765666666667,2019:05:16 12:56:30,Apple,1.8,iPhone 8,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>59</b>,2
175_6_8.JPG,6,175,8,1,4,Trouvez une exuvie d’arachnide,1,facile,animal,Lauzelle-Centre,4.61420305555556,50.6751988888889,2019:05:17 11:13:22,Sony,2,E6653,NA,<p>Cette quête à été trouvée par le groupe <b>8</b>,0
175_7_38.jpg,7,175,38,1,4,Trouvez une exuvie d’arachnide,1,facile,animal,Vieusart,4.65110027777778,50.6692749722222,2019:05:15 18:20:38,samsung,1.7,SM-G950U1,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>38</b>,0
175_8_28.jpg,8,175,28,-1,4,Trouvez une exuvie d’arachnide,1,facile,animal,Biéreau-Baraque,4.61808055555556,50.6651333333333,2019:05:13 15:41:20,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>28</b>,1
177_1_92.jpg,1,177,92,1,4,Trouvez un Formicidae adulte,1,facile,animal,Bois de Lauzelle,4.58861111111111,50.675,2019:05:07 12:19:24,samsung,1.7,SM-G950F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>92</b>,1
177_2_29.jpg,2,177,29,1,4,Trouvez un Formicidae adulte,1,facile,animal,Hocaille,4.60765555555556,50.6646277777778,2019:05:17 17:07:48,samsung,2.2,GT-I9505,2.20381023175322,<p>Cette quête à été trouvée par le groupe <b>29</b>,2
177_5_23.jpg,5,177,23,1,4,Trouvez un Formicidae adulte,1,facile,animal,Bois des Rêves,4.58786111111111,50.6593444444444,2019:05:15 13:39:31,Apple,2.2,iPhone SE,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>23</b>,1
177_5_86.jpg,5,177,86,1,4,Trouvez un Formicidae adulte,1,facile,animal,Bois des Rêves,4.58777777777778,50.6591666666667,2019:05:15 13:40:29,samsung,2.4,SM-G965F,2.39495740923786,<p>Cette quête à été trouvée par le groupe <b>86</b>,1
177_5_88.JPG,5,177,88,1,4,Trouvez un Formicidae adulte,1,facile,animal,Bois des Rêves,4.60405277777778,50.6672861111111,2019:05:01 15:45:12,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>88</b>,2
177_6_62.jpg,6,177,62,1,4,Trouvez un Formicidae adulte,1,facile,animal,Lauzelle-Centre,4.61083333333333,50.6675,2019:05:07 08:24:19,samsung,1.9,SM-G570F,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>62</b>,2
177_8_30.jpg,8,177,30,1,4,Trouvez un Formicidae adulte,1,facile,animal,Biéreau-Baraque,4.59316492055556,50.6758155822222,2019:04:26 12:02:40,HUAWEI,1.8,BKL-L09,1.79626474576787,<p>Cette quête à été trouvée par le groupe <b>30</b>,1
178_1_21.jpg,1,178,21,1,4,Trouvez une guêpe solitaire,1,facile,animal,Bois de Lauzelle,4.60990428916667,50.6739006041667,2019:05:14 17:05:00,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>21</b>,2
179_1_6.jpg,1,179,6,1,4,Trouvez un insecte xylophage,1,facile,animal,Bois de Lauzelle,4.60722222222222,50.6755555555556,2019:05:07 14:57:52,samsung,1.7,SM-G950F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>6</b>,2
179_1_66.JPG,1,179,66,1,4,Trouvez un insecte xylophage,1,facile,animal,Bois de Lauzelle,4.5944,50.6754305555556,2019:04:30 16:58:26,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>66</b>,1
179_3_96.jpg,3,179,96,0,4,Trouvez un insecte xylophage,1,facile,animal,Lac,4.60444879527778,50.6650085447222,2019:04:25 11:51:37,HUAWEI,2.2,ANE-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>96</b>,2
179_5_67.jpg,5,179,67,1,4,Trouvez un insecte xylophage,1,facile,animal,Bois des Rêves,4.58833333333333,50.6619444444444,2019:04:30 17:19:15,samsung,1.9,SM-A520F,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>67</b>,0
179_7_15.jpg,7,179,15,0,4,Trouvez un insecte xylophage,1,facile,animal,Vieusart,4.64331944444444,50.6736361111111,2019:04:26 14:27:28,Apple,1.8,iPhone 7,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>15</b>,0
179_7_4.jpg,7,179,4,0,4,Trouvez un insecte xylophage,1,facile,animal,Vieusart,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>4</b>,0
18_1_1.jpg,1,18,1,-1,4,Trouvez une feuille sessile,1,facile,végétal,Bois de Lauzelle,NA,NA,2019:05:01 17:39:13,samsung,1.9,SM-A320FL,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>1</b>,0
18_1_13.jpeg,1,18,13,0,4,Trouvez une feuille sessile,1,facile,végétal,Bois de Lauzelle,4.60216944444444,50.6731194444444,2019:04:28 16:44:38,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>13</b>,2
18_1_19.jpg,1,18,19,1,4,Trouvez une feuille sessile,1,facile,végétal,Bois de Lauzelle,NA,NA,2019:05:17 12:18:07,SAMSUNG,2.2,SM-G361F,2.19998997250529,<p>Cette quête à été trouvée par le groupe <b>19</b>,0
